ID_Fakta_Trans,ID_Waktu,ID_Akun,ID_Unit,ID_Vendor,ID_Sumber,ID_Transaksi_OT,Nilai_Debit,Nilai_Kredit
5094,94,94,94,VN00094,94,TRX05094,0.0,482499677.32
5095,95,95,95,VN00095,95,TRX05095,87521820.98,0.0
5096,96,96,96,VN00096,96,TRX05096,0.0,408795058.56
5097,97,97,97,VN00097,97,TRX05097,270780331.45,0.0
5098,98,98,98,VN00098,98,TRX05098,0.0,816955189.59
5099,99,99,99,VN00099,99,TRX05099,0.0,596924785.36
5100,100,100,100,VN00100,100,TRX05100,339586921.05,0.0
5101,101,101,101,VN00101,101,TRX05101,0.0,276855250.49
5102,102,102,102,VN00102,102,TRX05102,0.0,570313201.81
5103,103,103,103,VN00103,103,TRX05103,0.0,344265726.54
5104,104,104,104,VN00104,104,TRX05104,282489478.38,0.0
5105,105,105,105,VN00105,105,TRX05105,156112257.13,0.0
5106,106,106,106,VN00106,106,TRX05106,0.0,689795434.08
5107,107,107,107,VN00107,107,TRX05107,0.0,116448370.36
5108,108,108,108,VN00108,108,TRX05108,922293445.3,0.0
5109,109,109,109,VN00109,109,TRX05109,993844763.15,0.0
5110,110,110,110,VN00110,110,TRX05110,0.0,450574540.57
5111,111,111,111,VN00111,111,TRX05111,461693551.03,0.0
5112,112,112,112,VN00112,112,TRX05112,0.0,912003245.86
5113,113,113,113,VN00113,113,TRX05113,823347830.99,0.0
5114,114,114,114,VN00114,114,TRX05114,0.0,549989989.97
5115,115,115,115,VN00115,115,TRX05115,0.0,626991977.21
5116,116,116,116,VN00116,116,TRX05116,0.0,394082926.88
5117,117,117,117,VN00117,117,TRX05117,0.0,748959951.78
5118,118,118,118,VN00118,118,TRX05118,0.0,271365103.71
5119,119,119,119,VN00119,119,TRX05119,993791542.55,0.0
5120,120,120,120,VN00120,120,TRX05120,446639841.32,0.0
5121,121,121,121,VN00121,121,TRX05121,0.0,829297660.62
5122,122,122,122,VN00122,122,TRX05122,517919853.58,0.0
5123,123,123,123,VN00123,123,TRX05123,248742600.24,0.0
5124,124,124,124,VN00124,124,TRX05124,617094272.44,0.0
5125,125,125,125,VN00125,125,TRX05125,821321055.0,0.0
5126,126,126,126,VN00126,126,TRX05126,422801531.99,0.0
5127,127,127,127,VN00127,127,TRX05127,0.0,774035632.54
5128,128,128,128,VN00128,128,TRX05128,592169139.88,0.0
5129,129,129,129,VN00129,129,TRX05129,169338953.06,0.0
5130,130,130,130,VN00130,130,TRX05130,214212260.35,0.0
5131,131,131,131,VN00131,131,TRX05131,0.0,341856617.29
5132,132,132,132,VN00132,132,TRX05132,0.0,285181738.91
5133,133,133,133,VN00133,133,TRX05133,444250793.67,0.0
5134,134,134,134,VN00134,134,TRX05134,0.0,388489224.74
5135,135,135,135,VN00135,135,TRX05135,758862683.76,0.0
5136,136,136,136,VN00136,136,TRX05136,798426513.11,0.0
5137,137,137,137,VN00137,137,TRX05137,647599713.34,0.0
5138,138,138,138,VN00138,138,TRX05138,0.0,191053884.66
5139,139,139,139,VN00139,139,TRX05139,0.0,983095018.73
5140,140,140,140,VN00140,140,TRX05140,924476640.43,0.0
5141,141,141,141,VN00141,141,TRX05141,0.0,668196831.82
5142,142,142,142,VN00142,142,TRX05142,836256126.24,0.0
5143,143,143,143,VN00143,143,TRX05143,647921580.78,0.0
5144,144,144,144,VN00144,144,TRX05144,573225240.51,0.0
5145,145,145,145,VN00145,145,TRX05145,0.0,795860396.01
5146,146,146,146,VN00146,146,TRX05146,0.0,225432167.99
5147,147,147,147,VN00147,147,TRX05147,781318302.13,0.0
5148,148,148,148,VN00148,148,TRX05148,0.0,538940793.4
5149,149,149,149,VN00149,149,TRX05149,0.0,271662447.09
5150,150,150,150,VN00150,150,TRX05150,0.0,620564485.5
5151,151,151,151,VN00151,151,TRX05151,902662132.79,0.0
5152,152,152,152,VN00152,152,TRX05152,550015622.82,0.0
5153,153,153,153,VN00153,153,TRX05153,233727591.43,0.0
5154,154,154,154,VN00154,154,TRX05154,0.0,588989662.08
5155,155,155,155,VN00155,155,TRX05155,0.0,780578957.22
5156,156,156,156,VN00156,156,TRX05156,734799295.47,0.0
5157,157,157,157,VN00157,157,TRX05157,808438711.17,0.0
5158,158,158,158,VN00158,158,TRX05158,935214782.32,0.0
5159,159,159,159,VN00159,159,TRX05159,0.0,574326082.17
5160,160,160,160,VN00160,160,TRX05160,0.0,457639697.4
5161,161,161,161,VN00161,161,TRX05161,802566606.76,0.0
5162,162,162,162,VN00162,162,TRX05162,0.0,427378249.23
5163,163,163,163,VN00163,163,TRX05163,327151364.22,0.0
5164,164,164,164,VN00164,164,TRX05164,207985811.88,0.0
5165,165,165,165,VN00165,165,TRX05165,0.0,810090564.15
5166,166,166,166,VN00166,166,TRX05166,884732629.74,0.0
5167,167,167,167,VN00167,167,TRX05167,0.0,891676998.26
5168,168,168,168,VN00168,168,TRX05168,579003681.59,0.0
5169,169,169,169,VN00169,169,TRX05169,698902170.55,0.0
5170,170,170,170,VN00170,170,TRX05170,0.0,784365621.97
5171,171,171,171,VN00171,171,TRX05171,557405294.53,0.0
5172,172,172,172,VN00172,172,TRX05172,0.0,954681625.7
5173,173,173,173,VN00173,173,TRX05173,523429565.69,0.0
5174,174,174,174,VN00174,174,TRX05174,191947488.11,0.0
5175,175,175,175,VN00175,175,TRX05175,0.0,537861740.25
5176,176,176,176,VN00176,176,TRX05176,0.0,101674278.24
5177,177,177,177,VN00177,177,TRX05177,0.0,207768753.48
5178,178,178,178,VN00178,178,TRX05178,121333398.36,0.0
5179,179,179,179,VN00179,179,TRX05179,0.0,354078182.64
5180,180,180,180,VN00180,180,TRX05180,0.0,4407100.78
5181,181,181,181,VN00181,181,TRX05181,0.0,274148106.82
5182,182,182,182,VN00182,182,TRX05182,0.0,368211414.38
5183,183,183,183,VN00183,183,TRX05183,0.0,588047483.69
5184,184,184,184,VN00184,184,TRX05184,0.0,457958025.96
5185,185,185,185,VN00185,185,TRX05185,0.0,595355252.66
5186,186,186,186,VN00186,186,TRX05186,890564019.32,0.0
5187,187,187,187,VN00187,187,TRX05187,767409591.44,0.0
5188,188,188,188,VN00188,188,TRX05188,261723530.09,0.0
5189,189,189,189,VN00189,189,TRX05189,548429176.41,0.0
5190,190,190,190,VN00190,190,TRX05190,453180773.24,0.0
5191,191,191,191,VN00191,191,TRX05191,0.0,867841890.13
5192,192,192,192,VN00192,192,TRX05192,249964686.27,0.0
5193,193,193,193,VN00193,193,TRX05193,608530193.87,0.0
5194,194,194,194,VN00194,194,TRX05194,0.0,382142443.26
5195,195,195,195,VN00195,195,TRX05195,0.0,699860025.94
5196,196,196,196,VN00196,196,TRX05196,469976779.79,0.0
5197,197,197,197,VN00197,197,TRX05197,0.0,106842827.7
5198,198,198,198,VN00198,198,TRX05198,672468828.72,0.0
5199,199,199,199,VN00199,199,TRX05199,0.0,5910658.26
5200,200,200,200,VN00200,200,TRX05200,188032502.41,0.0
5201,201,201,201,VN00201,201,TRX05201,868693042.62,0.0
5202,202,202,202,VN00202,202,TRX05202,0.0,435547668.26
5203,203,203,203,VN00203,203,TRX05203,0.0,264778507.04
5204,204,204,204,VN00204,204,TRX05204,485503097.58,0.0
5205,205,205,205,VN00205,205,TRX05205,0.0,783314104.0
5206,206,206,206,VN00206,206,TRX05206,0.0,430780277.79
5207,207,207,207,VN00207,207,TRX05207,820166529.71,0.0
5208,208,208,208,VN00208,208,TRX05208,642857514.35,0.0
5209,209,209,209,VN00209,209,TRX05209,803923253.81,0.0
5210,210,210,210,VN00210,210,TRX05210,725781843.49,0.0
5211,211,211,211,VN00211,211,TRX05211,764376885.06,0.0
5212,212,212,212,VN00212,212,TRX05212,0.0,943863115.58
5213,213,213,213,VN00213,213,TRX05213,0.0,994022091.01
5214,214,214,214,VN00214,214,TRX05214,787972636.81,0.0
5215,215,215,215,VN00215,215,TRX05215,0.0,229026791.48
5216,216,216,216,VN00216,216,TRX05216,0.0,630475441.02
5217,217,217,217,VN00217,217,TRX05217,272097254.26,0.0
5218,218,218,218,VN00218,218,TRX05218,0.0,912729958.87
5219,219,219,219,VN00219,219,TRX05219,0.0,661780892.74
5220,220,220,220,VN00220,220,TRX05220,0.0,434253589.28
5221,221,221,221,VN00221,221,TRX05221,0.0,750094885.11
5222,222,222,222,VN00222,222,TRX05222,635587280.04,0.0
5223,223,223,223,VN00223,223,TRX05223,0.0,132115015.72
5224,224,224,224,VN00224,224,TRX05224,0.0,303167682.39
5225,225,225,225,VN00225,225,TRX05225,456052310.28,0.0
5226,226,226,226,VN00226,226,TRX05226,0.0,518869491.12
5227,227,227,227,VN00227,227,TRX05227,0.0,700197083.79
5228,228,228,228,VN00228,228,TRX05228,0.0,131804730.51
5229,229,229,229,VN00229,229,TRX05229,947533044.88,0.0
5230,230,230,230,VN00230,230,TRX05230,974560734.81,0.0
5231,231,231,231,VN00231,231,TRX05231,0.0,882730216.9
5232,232,232,232,VN00232,232,TRX05232,0.0,709000848.27
5233,233,233,233,VN00233,233,TRX05233,0.0,475492522.23
5234,234,234,234,VN00234,234,TRX05234,316119090.87,0.0
5235,235,235,235,VN00235,235,TRX05235,0.0,29266782.69
5236,236,236,236,VN00236,236,TRX05236,400499711.72,0.0
5237,237,237,237,VN00237,237,TRX05237,715691365.06,0.0
5238,238,238,238,VN00238,238,TRX05238,612347338.69,0.0
5239,239,239,239,VN00239,239,TRX05239,0.0,585701546.49
5240,240,240,240,VN00240,240,TRX05240,0.0,978621479.65
5241,241,241,241,VN00241,241,TRX05241,0.0,194218244.95
5242,242,242,242,VN00242,242,TRX05242,773024653.45,0.0
5243,243,243,243,VN00243,243,TRX05243,0.0,299246299.14
5244,244,244,244,VN00244,244,TRX05244,0.0,101320451.26
5245,245,245,245,VN00245,245,TRX05245,0.0,911169513.5
5246,246,246,246,VN00246,246,TRX05246,0.0,899594194.33
5247,247,247,247,VN00247,247,TRX05247,221332036.87,0.0
5248,248,248,248,VN00248,248,TRX05248,978772343.89,0.0
5249,249,249,249,VN00249,249,TRX05249,0.0,957236016.55
5250,250,250,250,VN00250,250,TRX05250,395251436.31,0.0
5251,1,1,1,VN00001,1,TRX05251,0.0,979293709.13
5252,2,2,2,VN00002,2,TRX05252,0.0,73617415.88
5253,3,3,3,VN00003,3,TRX05253,654219194.06,0.0
5254,4,4,4,VN00004,4,TRX05254,0.0,439493380.08
5255,5,5,5,VN00005,5,TRX05255,107580549.18,0.0
5256,6,6,6,VN00006,6,TRX05256,477111197.17,0.0
5257,7,7,7,VN00007,7,TRX05257,323407740.59,0.0
5258,8,8,8,VN00008,8,TRX05258,633977045.82,0.0
5259,9,9,9,VN00009,9,TRX05259,495380587.55,0.0
5260,10,10,10,VN00010,10,TRX05260,341630485.82,0.0
5261,11,11,11,VN00011,11,TRX05261,202488202.72,0.0
5262,12,12,12,VN00012,12,TRX05262,144821906.44,0.0
5263,13,13,13,VN00013,13,TRX05263,743273062.24,0.0
5264,14,14,14,VN00014,14,TRX05264,0.0,789823895.08
5265,15,15,15,VN00015,15,TRX05265,0.0,343487411.6
5266,16,16,16,VN00016,16,TRX05266,672991513.16,0.0
5267,17,17,17,VN00017,17,TRX05267,626011749.5,0.0
5268,18,18,18,VN00018,18,TRX05268,0.0,389789567.18
5269,19,19,19,VN00019,19,TRX05269,638748268.27,0.0
5270,20,20,20,VN00020,20,TRX05270,0.0,157683699.74
5271,21,21,21,VN00021,21,TRX05271,570237750.42,0.0
5272,22,22,22,VN00022,22,TRX05272,580804164.3,0.0
5273,23,23,23,VN00023,23,TRX05273,0.0,572883433.81
5274,24,24,24,VN00024,24,TRX05274,0.0,892641596.84
5275,25,25,25,VN00025,25,TRX05275,0.0,92925930.78
5276,26,26,26,VN00026,26,TRX05276,0.0,923270444.78
5277,27,27,27,VN00027,27,TRX05277,106357588.77,0.0
5278,28,28,28,VN00028,28,TRX05278,317782489.03,0.0
5279,29,29,29,VN00029,29,TRX05279,364652263.72,0.0
5280,30,30,30,VN00030,30,TRX05280,0.0,47907470.15
5281,31,31,31,VN00031,31,TRX05281,737866980.77,0.0
5282,32,32,32,VN00032,32,TRX05282,33955316.14,0.0
5283,33,33,33,VN00033,33,TRX05283,0.0,308028859.06
5284,34,34,34,VN00034,34,TRX05284,103165251.91,0.0
5285,35,35,35,VN00035,35,TRX05285,234772879.1,0.0
5286,36,36,36,VN00036,36,TRX05286,0.0,701088031.94
5287,37,37,37,VN00037,37,TRX05287,638306459.75,0.0
5288,38,38,38,VN00038,38,TRX05288,990147897.58,0.0
5289,39,39,39,VN00039,39,TRX05289,0.0,918859108.46
5290,40,40,40,VN00040,40,TRX05290,68404140.45,0.0
5291,41,41,41,VN00041,41,TRX05291,111334675.24,0.0
5292,42,42,42,VN00042,42,TRX05292,536288011.53,0.0
5293,43,43,43,VN00043,43,TRX05293,0.0,8540042.73
5294,44,44,44,VN00044,44,TRX05294,712366218.9,0.0
5295,45,45,45,VN00045,45,TRX05295,0.0,411697727.08
5296,46,46,46,VN00046,46,TRX05296,25647719.71,0.0
5297,47,47,47,VN00047,47,TRX05297,0.0,224881307.9
5298,48,48,48,VN00048,48,TRX05298,0.0,858724857.94
5299,49,49,49,VN00049,49,TRX05299,0.0,287465323.86
5300,50,50,50,VN00050,50,TRX05300,711679297.17,0.0
5301,51,51,51,VN00051,51,TRX05301,596493113.31,0.0
5302,52,52,52,VN00052,52,TRX05302,702360665.73,0.0
5303,53,53,53,VN00053,53,TRX05303,329859889.72,0.0
5304,54,54,54,VN00054,54,TRX05304,810159933.97,0.0
5305,55,55,55,VN00055,55,TRX05305,68195368.95,0.0
5306,56,56,56,VN00056,56,TRX05306,0.0,293074888.77
5307,57,57,57,VN00057,57,TRX05307,958155029.69,0.0
5308,58,58,58,VN00058,58,TRX05308,570690915.39,0.0
5309,59,59,59,VN00059,59,TRX05309,221867130.92,0.0
5310,60,60,60,VN00060,60,TRX05310,543662378.45,0.0
5311,61,61,61,VN00061,61,TRX05311,248832592.38,0.0
5312,62,62,62,VN00062,62,TRX05312,331595621.62,0.0
5313,63,63,63,VN00063,63,TRX05313,124711.31,0.0
5314,64,64,64,VN00064,64,TRX05314,0.0,236487870.84
5315,65,65,65,VN00065,65,TRX05315,0.0,315295310.7
5316,66,66,66,VN00066,66,TRX05316,0.0,692489387.84
5317,67,67,67,VN00067,67,TRX05317,0.0,258387067.55
5318,68,68,68,VN00068,68,TRX05318,0.0,103018076.48
5319,69,69,69,VN00069,69,TRX05319,18091415.58,0.0
5320,70,70,70,VN00070,70,TRX05320,0.0,176331826.38
5321,71,71,71,VN00071,71,TRX05321,333546843.08,0.0
5322,72,72,72,VN00072,72,TRX05322,0.0,122024859.62
5323,73,73,73,VN00073,73,TRX05323,117380400.53,0.0
5324,74,74,74,VN00074,74,TRX05324,537030493.0,0.0
5325,75,75,75,VN00075,75,TRX05325,778571231.61,0.0
5326,76,76,76,VN00076,76,TRX05326,0.0,486350878.12
5327,77,77,77,VN00077,77,TRX05327,819334289.96,0.0
5328,78,78,78,VN00078,78,TRX05328,688389527.97,0.0
5329,79,79,79,VN00079,79,TRX05329,286442361.29,0.0
5330,80,80,80,VN00080,80,TRX05330,834495527.28,0.0
5331,81,81,81,VN00081,81,TRX05331,0.0,286464598.73
5332,82,82,82,VN00082,82,TRX05332,265968821.84,0.0
5333,83,83,83,VN00083,83,TRX05333,0.0,554658308.81
5334,84,84,84,VN00084,84,TRX05334,0.0,572705248.24
5335,85,85,85,VN00085,85,TRX05335,0.0,598574451.37
5336,86,86,86,VN00086,86,TRX05336,0.0,348255653.2
5337,87,87,87,VN00087,87,TRX05337,404950659.92,0.0
5338,88,88,88,VN00088,88,TRX05338,374076535.97,0.0
5339,89,89,89,VN00089,89,TRX05339,194566382.56,0.0
5340,90,90,90,VN00090,90,TRX05340,482778515.75,0.0
5341,91,91,91,VN00091,91,TRX05341,241490608.09,0.0
5342,92,92,92,VN00092,92,TRX05342,832124096.04,0.0
5343,93,93,93,VN00093,93,TRX05343,0.0,486510763.9
5344,94,94,94,VN00094,94,TRX05344,0.0,12691574.1
5345,95,95,95,VN00095,95,TRX05345,0.0,235166343.7
5346,96,96,96,VN00096,96,TRX05346,56397623.86,0.0
5347,97,97,97,VN00097,97,TRX05347,569910144.81,0.0
5348,98,98,98,VN00098,98,TRX05348,753328304.5,0.0
5349,99,99,99,VN00099,99,TRX05349,0.0,859264349.53
5350,100,100,100,VN00100,100,TRX05350,0.0,757318310.13
5351,101,101,101,VN00101,101,TRX05351,0.0,430810944.51
5352,102,102,102,VN00102,102,TRX05352,0.0,482232649.0
5353,103,103,103,VN00103,103,TRX05353,0.0,862133513.82
5354,104,104,104,VN00104,104,TRX05354,0.0,568830297.28
5355,105,105,105,VN00105,105,TRX05355,0.0,511995632.13
5356,106,106,106,VN00106,106,TRX05356,0.0,986500032.08
5357,107,107,107,VN00107,107,TRX05357,585406237.98,0.0
5358,108,108,108,VN00108,108,TRX05358,0.0,756099941.49
5359,109,109,109,VN00109,109,TRX05359,0.0,945885906.49
5360,110,110,110,VN00110,110,TRX05360,0.0,561715637.33
5361,111,111,111,VN00111,111,TRX05361,865800271.63,0.0
5362,112,112,112,VN00112,112,TRX05362,0.0,29580196.55
5363,113,113,113,VN00113,113,TRX05363,0.0,223635767.28
5364,114,114,114,VN00114,114,TRX05364,664801598.27,0.0
5365,115,115,115,VN00115,115,TRX05365,360327347.52,0.0
5366,116,116,116,VN00116,116,TRX05366,0.0,512450123.16
5367,117,117,117,VN00117,117,TRX05367,0.0,974512718.04
5368,118,118,118,VN00118,118,TRX05368,0.0,14130786.81
5369,119,119,119,VN00119,119,TRX05369,0.0,194343619.83
5370,120,120,120,VN00120,120,TRX05370,0.0,262047638.57
5371,121,121,121,VN00121,121,TRX05371,717362633.77,0.0
5372,122,122,122,VN00122,122,TRX05372,0.0,710884375.45
5373,123,123,123,VN00123,123,TRX05373,317722562.91,0.0
5374,124,124,124,VN00124,124,TRX05374,0.0,628484236.92
5375,125,125,125,VN00125,125,TRX05375,0.0,612587733.42
5376,126,126,126,VN00126,126,TRX05376,0.0,335854985.06
5377,127,127,127,VN00127,127,TRX05377,0.0,903743921.05
5378,128,128,128,VN00128,128,TRX05378,818029934.17,0.0
5379,129,129,129,VN00129,129,TRX05379,0.0,390235288.13
5380,130,130,130,VN00130,130,TRX05380,49502234.13,0.0
5381,131,131,131,VN00131,131,TRX05381,357977405.67,0.0
5382,132,132,132,VN00132,132,TRX05382,675195251.96,0.0
5383,133,133,133,VN00133,133,TRX05383,0.0,178291571.87
5384,134,134,134,VN00134,134,TRX05384,0.0,990547241.52
5385,135,135,135,VN00135,135,TRX05385,0.0,731879087.36
5386,136,136,136,VN00136,136,TRX05386,0.0,406368891.11
5387,137,137,137,VN00137,137,TRX05387,0.0,393203398.2
5388,138,138,138,VN00138,138,TRX05388,817595001.56,0.0
5389,139,139,139,VN00139,139,TRX05389,638457055.04,0.0
5390,140,140,140,VN00140,140,TRX05390,504307194.03,0.0
5391,141,141,141,VN00141,141,TRX05391,0.0,689642058.01
5392,142,142,142,VN00142,142,TRX05392,0.0,685117323.46
5393,143,143,143,VN00143,143,TRX05393,564038632.78,0.0
5394,144,144,144,VN00144,144,TRX05394,923921478.11,0.0
5395,145,145,145,VN00145,145,TRX05395,303979014.95,0.0
5396,146,146,146,VN00146,146,TRX05396,0.0,770240264.44
5397,147,147,147,VN00147,147,TRX05397,0.0,679441927.81
5398,148,148,148,VN00148,148,TRX05398,0.0,137384251.87
5399,149,149,149,VN00149,149,TRX05399,0.0,595133135.61
5400,150,150,150,VN00150,150,TRX05400,0.0,477466069.6
5401,151,151,151,VN00151,151,TRX05401,872427384.57,0.0
5402,152,152,152,VN00152,152,TRX05402,966630235.11,0.0
5403,153,153,153,VN00153,153,TRX05403,0.0,425592103.03
5404,154,154,154,VN00154,154,TRX05404,2429286.45,0.0
5405,155,155,155,VN00155,155,TRX05405,0.0,364691637.0
5406,156,156,156,VN00156,156,TRX05406,0.0,142916785.31
5407,157,157,157,VN00157,157,TRX05407,810884639.25,0.0
5408,158,158,158,VN00158,158,TRX05408,805600840.86,0.0
5409,159,159,159,VN00159,159,TRX05409,121898455.96,0.0
5410,160,160,160,VN00160,160,TRX05410,511896287.67,0.0
5411,161,161,161,VN00161,161,TRX05411,915531107.07,0.0
5412,162,162,162,VN00162,162,TRX05412,0.0,985145173.17
5413,163,163,163,VN00163,163,TRX05413,645308617.75,0.0
5414,164,164,164,VN00164,164,TRX05414,745584594.24,0.0
5415,165,165,165,VN00165,165,TRX05415,0.0,373203870.27
5416,166,166,166,VN00166,166,TRX05416,592987857.17,0.0
5417,167,167,167,VN00167,167,TRX05417,500703624.87,0.0
5418,168,168,168,VN00168,168,TRX05418,464028603.38,0.0
5419,169,169,169,VN00169,169,TRX05419,321147604.2,0.0
5420,170,170,170,VN00170,170,TRX05420,0.0,838312564.34
5421,171,171,171,VN00171,171,TRX05421,181182273.91,0.0
5422,172,172,172,VN00172,172,TRX05422,0.0,164272421.82
5423,173,173,173,VN00173,173,TRX05423,213838557.4,0.0
5424,174,174,174,VN00174,174,TRX05424,49918815.88,0.0
5425,175,175,175,VN00175,175,TRX05425,0.0,305044483.43
5426,176,176,176,VN00176,176,TRX05426,799823451.15,0.0
5427,177,177,177,VN00177,177,TRX05427,230243352.17,0.0
5428,178,178,178,VN00178,178,TRX05428,0.0,338217513.39
5429,179,179,179,VN00179,179,TRX05429,721021923.84,0.0
5430,180,180,180,VN00180,180,TRX05430,628262650.17,0.0
5431,181,181,181,VN00181,181,TRX05431,589402081.4,0.0
5432,182,182,182,VN00182,182,TRX05432,0.0,632924834.29
5433,183,183,183,VN00183,183,TRX05433,0.0,253143187.42
5434,184,184,184,VN00184,184,TRX05434,247808328.12,0.0
5435,185,185,185,VN00185,185,TRX05435,145013011.23,0.0
5436,186,186,186,VN00186,186,TRX05436,584368166.23,0.0
5437,187,187,187,VN00187,187,TRX05437,771305292.78,0.0
5438,188,188,188,VN00188,188,TRX05438,440013394.53,0.0
5439,189,189,189,VN00189,189,TRX05439,0.0,142683962.29
5440,190,190,190,VN00190,190,TRX05440,0.0,812561392.72
5441,191,191,191,VN00191,191,TRX05441,452306167.39,0.0
5442,192,192,192,VN00192,192,TRX05442,746357265.94,0.0
5443,193,193,193,VN00193,193,TRX05443,0.0,931995279.5
5444,194,194,194,VN00194,194,TRX05444,0.0,500450458.79
5445,195,195,195,VN00195,195,TRX05445,334794592.99,0.0
5446,196,196,196,VN00196,196,TRX05446,0.0,900708555.58
5447,197,197,197,VN00197,197,TRX05447,677087413.66,0.0
5448,198,198,198,VN00198,198,TRX05448,415894151.92,0.0
5449,199,199,199,VN00199,199,TRX05449,0.0,426285132.89
5450,200,200,200,VN00200,200,TRX05450,0.0,879325647.32
5451,201,201,201,VN00201,201,TRX05451,0.0,154255135.8
5452,202,202,202,VN00202,202,TRX05452,0.0,789059004.05
5453,203,203,203,VN00203,203,TRX05453,0.0,854101587.7
5454,204,204,204,VN00204,204,TRX05454,0.0,731674269.87
5455,205,205,205,VN00205,205,TRX05455,191224580.01,0.0
5456,206,206,206,VN00206,206,TRX05456,964347562.48,0.0
5457,207,207,207,VN00207,207,TRX05457,700350384.75,0.0
5458,208,208,208,VN00208,208,TRX05458,580336832.05,0.0
5459,209,209,209,VN00209,209,TRX05459,586843614.35,0.0
5460,210,210,210,VN00210,210,TRX05460,0.0,662510464.35
5461,211,211,211,VN00211,211,TRX05461,365892795.05,0.0
5462,212,212,212,VN00212,212,TRX05462,0.0,798922519.18
5463,213,213,213,VN00213,213,TRX05463,0.0,217194806.29
5464,214,214,214,VN00214,214,TRX05464,0.0,406077201.6
5465,215,215,215,VN00215,215,TRX05465,0.0,183928219.5
5466,216,216,216,VN00216,216,TRX05466,634770062.22,0.0
5467,217,217,217,VN00217,217,TRX05467,0.0,583761798.12
5468,218,218,218,VN00218,218,TRX05468,0.0,717841677.66
5469,219,219,219,VN00219,219,TRX05469,518847441.7,0.0
5470,220,220,220,VN00220,220,TRX05470,0.0,765048935.8
5471,221,221,221,VN00221,221,TRX05471,60776294.83,0.0
5472,222,222,222,VN00222,222,TRX05472,472709554.52,0.0
5473,223,223,223,VN00223,223,TRX05473,0.0,175786844.69
5474,224,224,224,VN00224,224,TRX05474,355640481.63,0.0
5475,225,225,225,VN00225,225,TRX05475,0.0,154918422.03
5476,226,226,226,VN00226,226,TRX05476,0.0,326217215.08
5477,227,227,227,VN00227,227,TRX05477,137320434.23,0.0
5478,228,228,228,VN00228,228,TRX05478,0.0,224572467.31
5479,229,229,229,VN00229,229,TRX05479,0.0,177112073.79
5480,230,230,230,VN00230,230,TRX05480,0.0,138792898.07
5481,231,231,231,VN00231,231,TRX05481,0.0,717427830.43
5482,232,232,232,VN00232,232,TRX05482,120136881.68,0.0
5483,233,233,233,VN00233,233,TRX05483,237863325.69,0.0
5484,234,234,234,VN00234,234,TRX05484,0.0,476778354.92
5485,235,235,235,VN00235,235,TRX05485,0.0,690352406.47
5486,236,236,236,VN00236,236,TRX05486,94492716.7,0.0
5487,237,237,237,VN00237,237,TRX05487,0.0,676056787.37
5488,238,238,238,VN00238,238,TRX05488,0.0,601481563.75
5489,239,239,239,VN00239,239,TRX05489,0.0,249894056.86
